time, x, y
6001,28,306
6002,28,306
6002,28,306
6002,28,306
6002,28,306
6002,28,306
6002,27,306
6002,27,306
6002,27,306
6002,27,306
6002,27,306
6003,27,306
6003,26,306
6003,26,306
6003,26,306
6003,26,306
6003,26,306
6003,26,306
6003,26,306
6003,25,306
6003,25,306
6004,25,306
6004,25,306
6004,25,306
6004,25,306
6004,24,306
6004,24,306
6004,24,306
6004,24,306
6004,24,306
6004,24,306
6005,24,306
6005,23,306
6005,23,306
6005,23,306
6005,23,306
6005,23,306
6005,23,306
6005,23,306
6005,23,306
6005,22,306
6006,22,306
6006,22,306
6006,22,306
6006,22,306
6006,22,306
6006,22,306
6006,21,306
6006,21,306
6006,21,306
6006,21,306
6007,21,306
6007,21,306
6007,21,306
6007,21,306
6007,20,306
6007,20,306
6007,20,306
6007,20,306
6007,20,306
6007,20,306
6008,20,306
6008,19,306
6008,19,306
6008,19,306
6008,19,306
6008,19,306
6008,19,306
6008,19,306
6008,19,306
6008,19,306
6009,18,306
6009,18,306
6009,18,306
6009,18,306
6009,18,306
6009,18,306
6009,18,306
6009,18,306
6009,17,306
6009,17,306
6010,17,306
6010,17,306
6010,17,306
6010,17,306
6010,17,306
6010,17,306
6010,17,306
6010,16,306
6010,16,306
6010,16,306
6011,16,306
6011,16,306
6011,16,306
6011,16,306
6011,16,306
6011,16,306
6011,16,306
6011,15,306
6011,15,306
6011,15,306
6012,15,306
6012,15,306
6012,15,306
6012,15,306
6012,15,306
6012,15,306
6012,15,306
6012,14,306
6012,14,306
6012,14,306
6013,14,306
6013,14,306
6013,14,306
6013,14,306
6013,14,306
6013,14,306
6013,14,306
6013,13,306
6013,13,306
6013,13,306
6014,13,306
6014,13,306
6014,13,306
6014,13,306
6014,13,306
6014,13,306
6014,13,306
6014,13,306
6014,12,306
6014,12,306
6015,12,306
6015,12,306
6015,12,306
6015,12,306
6015,12,306
6015,12,306
6015,12,306
6015,12,306
6015,12,306
6015,12,306
6016,12,306
6016,11,306
6016,11,306
6016,11,306
6016,11,306
6016,11,306
6016,11,306
6016,11,306
6016,11,306
6016,11,306
6017,11,306
6017,11,306
6017,11,306
6017,11,306
6017,10,306
6017,10,306
6017,10,306
6017,10,306
6017,10,306
6017,10,306
6018,10,306
6018,10,306
6018,10,306
6018,10,306
6018,10,306
6018,10,306
6018,10,306
6018,10,306
6018,10,306
6018,9,306
6019,9,306
6019,9,306
6019,9,306
6019,9,306
6019,9,306
6019,9,306
6019,9,306
6019,9,306
6019,9,306
6019,9,306
6020,9,306
6020,9,306
6020,9,306
6020,9,306
6020,9,306
6020,9,306
6020,8,306
6020,8,306
6020,8,306
6020,8,306
6021,8,306
6021,8,306
6021,8,306
6021,8,306
6021,8,306
6021,8,306
6021,8,306
6021,8,306
6021,8,306
6021,8,306
6022,8,306
6022,8,306
6022,8,306
6022,8,306
6022,8,306
6022,8,306
6022,8,306
6022,7,306
6022,7,306
6022,7,306
6023,7,306
6023,7,306
6023,7,306
6023,7,306
6023,7,306
6023,7,306
6023,7,306
6023,7,306
6023,7,306
6023,7,306
6024,7,306
6024,7,306
6024,7,306
6024,7,306
6024,7,306
6024,7,306
6024,7,306
6024,7,306
6024,7,306
6024,7,306
6025,7,306
6025,7,306
6025,7,306
6025,6,306
6025,6,306
6025,6,306
6025,6,306
6025,6,306
6025,6,306
6025,6,306
6026,6,306
6026,6,306
6026,6,306
6026,6,306
6026,6,306
6026,6,306
6026,6,306
6026,6,306
6026,6,306
6026,6,306
6027,6,306
6027,6,306
6027,6,306
6027,6,306
6027,6,306
6027,6,306
6027,6,306
6027,6,306
6027,6,306
6027,6,306
6028,6,306
6028,6,306
6028,6,306
6028,6,306
6028,6,306
6028,6,306
6028,6,306
6028,6,306
6028,6,306
6028,6,306
6029,6,306
6029,6,306
6029,6,306
6029,6,306
6029,6,306
6029,5,306
6029,5,306
6029,5,306
6029,5,306
6029,5,306
6030,5,306
6030,5,306
6030,5,306
6030,5,306
6030,5,306
6030,5,306
6030,5,306
6030,5,306
6030,5,306
6030,5,306
6031,5,306
6031,5,306
6031,5,306
6031,5,306
6031,5,306
6031,5,306
6031,5,306
6031,5,306
6031,5,306
6031,5,306
6032,5,306
6032,5,306
6032,5,306
6032,5,306
6032,5,306
6032,5,306
6032,5,306
6032,5,306
6032,5,306
6032,5,306
6033,5,306
6033,5,306
6033,5,306
6033,5,306
6033,5,306
6033,5,306
6033,5,306
6033,5,306
6033,5,306
6033,5,306
6034,5,306
6034,5,306
6034,5,306
6034,5,306
6034,5,306
6034,5,306
6034,5,306
6034,5,306
6034,5,306
6034,5,306
6035,5,306
6035,5,306
6035,5,306
6035,5,306
6035,5,306
6035,5,306
6035,5,306
6035,5,306
6035,5,306
6035,5,306
6036,5,306
6036,5,306
6036,5,306
6036,5,306
6036,5,306
6036,5,306
6036,5,306
6036,5,306
6036,5,306
6036,5,306
6037,5,306
6037,5,306
6037,5,306
6037,5,306
6037,5,306
6037,5,306
6037,5,306
6037,5,306
6037,5,306
6037,5,306
6038,5,306
6038,5,306
6038,5,306
6038,5,306
6038,5,306
6038,5,306
6038,5,306
6548,5,306
6548,5,306
6548,5,306
6548,5,306
6548,5,306
6549,5,306
6549,5,306
6549,5,306
6549,5,306
6549,5,306
6549,5,306
6549,5,306
6549,5,306
6549,5,306
6549,5,306
6550,5,306
6550,5,306
6550,5,306
6550,5,306
6550,5,306
6550,5,306
6550,5,306
6550,5,306
6550,5,306
6550,5,306
6551,5,306
6551,5,306
6551,5,306
6551,5,306
6551,5,306
6551,5,306
6551,5,306
6551,5,306
6551,5,306
6551,5,306
6552,5,306
6552,5,306
6552,5,306
6552,5,306
6552,5,306
6552,5,306
6552,5,306
6552,5,306
6552,5,306
6552,5,306
6553,5,306
6553,5,306
6553,5,306
6553,5,306
6553,5,306
6553,5,306
6553,5,306
6553,5,306
6553,5,306
6553,5,306
6554,5,306
6554,5,306
6554,5,306
6554,5,306
6554,5,306
6554,5,306
6554,5,306
6554,5,306
6554,5,306
6554,5,306
6555,5,306
6555,5,306
6555,5,306
6555,5,306
6555,5,306
6555,5,306
6555,5,306
6555,5,306
6555,5,306
6555,5,306
6556,5,306
6556,5,306
6556,5,306
6556,5,306
6556,5,306
6556,5,306
6556,5,306
6556,5,306
6556,5,306
6556,5,306
6557,5,306
6557,5,306
6557,5,306
6557,5,306
6557,5,306
6557,5,306
6557,5,306
6557,5,305
6557,5,305
6557,5,305
6558,5,305
6558,5,305
6558,5,305
6558,5,305
6558,5,305
6558,5,305
6558,5,305
6558,5,305
6558,5,305
6558,5,305
6559,5,305
6559,5,305
6559,5,305
6559,5,305
6559,5,305
6559,5,305
6559,5,305
6559,5,305
6559,5,305
6559,5,305
6560,5,305
6560,5,305
6560,5,305
6560,5,305
6560,5,305
6560,5,305
6560,5,305
6560,5,305
6560,5,305
6560,5,305
6561,5,305
6561,5,305
6561,5,305
6561,5,305
6561,5,305
6561,5,305
6561,5,305
6561,5,305
6561,5,305
6561,5,305
6562,5,304
6562,5,304
6562,5,304
6562,5,304
6562,5,304
6562,5,304
6562,5,304
6562,5,304
6562,5,304
6562,5,304
6563,5,304
6563,5,304
6563,5,304
6563,5,304
6563,5,304
6563,5,304
6563,5,304
6563,5,304
6563,5,304
6563,5,304
6564,5,304
6564,5,304
6564,5,304
6564,5,304
6564,5,304
6564,5,304
6564,5,304
6564,5,303
6564,5,303
6564,5,303
6565,5,303
6565,5,303
6565,5,303
6565,5,303
6565,5,303
6565,5,303
6565,5,303
6565,5,303
6565,5,303
6565,5,303
6566,5,303
6566,5,303
6566,5,303
6566,5,303
6566,5,303
6566,5,303
6566,5,303
6566,5,302
6566,5,302
6566,5,302
6567,5,302
6567,5,302
6567,5,302
6567,5,302
6567,5,302
6567,5,302
6567,5,302
6567,5,302
6567,5,302
6567,5,302
6568,5,302
6568,5,302
6568,5,302
6568,5,302
6568,5,302
6568,5,301
6568,5,301
6568,5,301
6568,5,301
6568,5,301
6569,5,301
6569,5,301
6569,5,301
6569,5,301
6569,5,301
6569,5,301
6569,5,301
6569,5,301
6569,5,301
6569,5,301
6570,5,300
6570,5,300
6570,5,300
6570,5,300
6570,5,300
6570,5,300
6570,5,300
6570,5,300
6570,5,300
6570,5,300
6571,5,300
6571,5,300
6571,5,300
6571,5,299
6571,5,299
6571,5,299
6571,5,299
6571,5,299
6571,5,299
6571,5,299
6572,5,299
6572,5,299
6572,5,299
6572,5,299
6572,5,299
6572,5,299
6572,5,298
6572,5,298
6572,5,298
6572,5,298
6573,5,298
6573,5,298
6573,5,298
6573,5,298
6573,5,298
6573,5,298
6573,5,298
6573,5,297
6573,5,297
6573,5,297
6574,5,297
6574,5,297
6574,5,297
6574,5,297
6574,5,297
6574,5,297
6574,5,297
6574,5,297
6574,5,296
6574,5,296
6575,5,296
6575,5,296
6575,5,296
6575,5,296
6575,5,296
6575,5,296
6575,5,296
6575,5,296
6575,5,295
6575,5,295
6576,5,295
6576,5,295
6576,5,295
6576,5,295
6576,5,295
6576,5,295
6576,5,295
6576,5,294
6576,5,294
6576,5,294
6577,5,294
6577,5,294
6577,5,294
6577,5,294
6577,5,294
6577,5,294
6577,5,293
6577,5,293
6577,5,293
6577,5,293
6578,5,293
6578,5,293
6578,5,293
6578,5,293
6578,5,293
6578,5,292
6578,5,292
6578,5,292
6578,5,292
6578,5,292
6579,5,292
6579,5,292
6579,5,292
6579,5,291
6579,5,291
6579,5,291
6579,5,291
6579,5,291
6579,5,291
6579,5,291
6580,5,291
6580,5,290
6580,5,290
6580,5,290
6580,5,290
6580,5,290
6580,5,290
6580,5,290
6580,5,290
6580,5,289
6581,5,289
6581,5,289
6581,5,289
6581,5,289
6581,5,289
6581,5,289
6581,5,289
6581,5,288
6581,5,288
6582,5,288
6582,5,288
6582,5,288
6582,5,288
6582,5,288
6582,5,287
6582,5,287
6582,5,287
6582,5,287
6582,5,287
6582,5,287
6583,5,287
6583,5,286
6583,5,286
6583,5,286
6583,5,286
6583,5,286
6583,5,286
6583,5,286
6583,5,285
6583,5,285
6584,5,285
6584,5,285
6584,5,285
6584,5,285
6584,5,284
6584,5,284
6584,5,284
6584,5,284
6584,5,284
6584,5,284
6585,5,284
6585,5,283
6585,5,283
6585,5,283
6585,5,283
6585,5,283
6585,5,283
6585,5,282
6585,5,282
6585,5,282
6586,5,282
6586,5,282
6586,5,282
6586,5,282
6586,5,281
6586,5,281
6586,5,281
6586,5,281
6586,5,281
6586,5,281
6587,5,280
6587,5,280
6587,5,280
6587,5,280
6587,5,280
6587,5,280
6587,5,279
6587,5,279
6587,5,279
6587,5,279
6588,5,279
6588,5,279
6588,5,278
6588,5,278
6588,5,278
6588,5,278
6588,5,278
6588,5,277
6588,5,277
6588,5,277
6589,5,277
6589,5,277
6589,5,277
6589,5,276
6589,5,276
6589,5,276
6589,5,276
6589,5,276
6589,5,276
6589,5,275
6590,5,275
6590,5,275
6590,5,275
6590,5,275
6590,5,274
6590,5,274
6590,5,274
6590,5,274
6590,5,274
6590,5,273
6591,5,273
6591,5,273
6591,5,273
6591,5,273
6591,5,273
6591,5,272
6591,5,272
6591,5,272
6591,5,272
6591,5,272
6592,5,271
6592,5,271
6592,5,271
6592,5,271
6592,5,271
6592,5,270
6592,5,270
6592,5,270
6592,5,270
6592,5,270
6593,5,269
6593,5,269
6593,5,269
6593,5,269
6593,5,269
6593,5,268
6593,5,268
6593,5,268
6593,5,268
6593,5,268
6594,5,267
6594,5,267
6594,5,267
6594,5,267
6594,5,267
6594,5,266
6594,5,266
6594,5,266
6594,5,266
6594,5,266
6595,5,265
6595,5,265
6595,5,265
6595,5,265
6595,5,265
6595,5,264
6595,5,264
6595,5,264
6595,5,264
6595,5,264
6596,5,263
6596,5,263
6596,5,263
6596,5,263
6596,5,263
6596,5,262
6596,5,262
6596,5,262
6596,5,262
6596,5,261
6597,5,261
6597,5,261
6597,5,261
6597,5,261
6597,5,260
6597,5,260
6597,5,260
6597,5,260
6597,5,260
6597,5,259
6598,5,259
6598,5,259
6598,5,259
6598,5,258
6598,5,258
6598,5,258
6598,5,258
6598,5,258
6598,5,257
6598,5,257
6599,5,257
6599,5,257
6599,5,256
6599,5,256
6599,5,256
6599,5,256
6599,5,256
6599,5,255
6599,5,255
6599,5,255
6600,5,255
6600,5,254
6600,5,254
6600,5,254
6600,5,254
6600,5,254
6600,5,253
6600,5,253
6600,5,253
6600,5,253
6601,5,252
6601,5,252
6601,5,252
6601,5,252
6601,5,251
6601,5,251
6601,5,251
6601,5,251
6601,5,251
6601,5,250
6602,5,250
6602,5,250
6602,5,250
6602,5,249
6602,5,249
6602,5,249
6602,5,249
6602,5,248
6602,5,248
6602,5,248
6603,5,248
6603,5,247
6603,5,247
6603,5,247
6603,5,247
6603,5,246
6603,5,246
6603,5,246
6603,5,246
6603,5,246
6604,5,245
6604,5,245
6604,5,245
6604,5,245
6604,5,244
6604,5,244
6604,5,244
6604,5,244
6604,5,243
6604,5,243
6605,5,243
6605,5,243
6605,5,242
6605,5,242
6605,5,242
6605,5,242
6605,5,241
6605,5,241
6605,5,241
6605,5,241
6606,5,240
6606,5,240
6606,5,240
6606,5,240
6606,5,239
6606,5,239
6606,5,239
6606,5,239
6606,5,238
6606,5,238
6607,5,238
6607,5,238
6607,5,237
6607,5,237
6607,5,237
6607,5,237
6607,5,236
6607,5,236
6607,5,236
6607,5,236
6608,5,235
6608,5,235
6608,5,235
6608,5,235
6608,5,234
6608,5,234
6608,5,234
6608,5,234
6608,5,233
6608,5,233
6609,5,233
6609,5,233
6609,5,232
6609,5,232
6609,5,232
6609,5,232
6609,5,231
6609,5,231
6609,5,231
6609,5,231
6610,5,230
6610,5,230
6610,5,230
6610,5,230
6610,5,229
6610,5,229
6610,5,229
6610,5,229
6610,5,228
6610,5,228
6611,5,228
6611,5,228
6611,5,227
6611,5,227
6611,5,227
6611,5,227
6611,5,226
6611,5,226
6611,5,226
6612,5,226
6612,5,225
6612,5,225
6612,5,225
6612,5,224
6612,5,224
6612,5,224
6612,5,224
6612,5,223
6612,5,223
6612,5,223
6613,5,223
6613,5,222
6613,5,222
6613,5,222
6613,5,222
6613,5,221
6613,5,221
6613,5,221
6613,5,221
6613,5,220
6614,5,220
6614,5,220
6614,5,220
6614,5,219
6614,5,219
6614,5,219
6614,5,218
6614,5,218
6614,5,218
6615,5,218
6615,5,217
6615,5,217
6615,5,217
6615,5,217
6615,5,216
6615,5,216
6615,5,216
6615,5,216
6615,5,215
6615,5,215
6616,5,215
6616,5,215
6616,5,214
6616,5,214
6616,5,214
6616,5,213
6616,5,213
6616,5,213
6616,5,213
6616,5,212
6617,5,212
6617,5,212
6617,5,212
6617,5,211
6617,5,211
6617,5,211
6617,5,211
6617,5,210
6617,5,210
6617,5,210
6618,5,210
6618,5,209
6618,5,209
6618,5,209
6618,5,208
6618,5,208
6618,5,208
6618,5,208
6618,5,207
6619,5,207
6619,5,207
6619,5,207
6619,5,206
6619,5,206
6619,5,206
6619,5,206
6619,5,205
6619,5,205
6619,5,205
6619,5,204
6620,5,204
6620,5,204
6620,5,204
6620,5,203
6620,5,203
6620,5,203
6620,5,203
6620,5,202
6620,5,202
6620,5,202
6621,5,202
6621,5,201
6621,5,201
6621,5,201
6621,5,201
6621,5,200
6621,5,200
6621,5,200
6621,5,199
6621,5,199
6622,5,199
6622,5,199
6622,5,198
6622,5,198
6622,5,198
6622,5,198
6622,5,197
6622,5,197
6622,5,197
6622,5,197
6623,5,196
6623,5,196
6623,5,196
6623,5,196
6623,5,195
6623,5,195
6623,5,195
6623,5,194
6623,5,194
6623,5,194
6624,5,194
6624,5,193
6624,5,193
6624,5,193
6624,5,193
6624,5,192
6624,5,192
6624,5,192
6624,5,192
6624,5,191
6625,5,191
6625,5,191
6625,5,191
6625,5,190
6625,5,190
6625,5,190
6625,5,189
6625,5,189
6625,5,189
6625,5,189
6626,5,188
6626,5,188
6626,5,188
6626,5,188
6626,5,187
6626,5,187
6626,5,187
6626,5,187
6626,5,186
6626,5,186
6627,5,186
6627,5,186
6627,5,185
6627,5,185
6627,5,185
6627,5,185
6627,5,184
6627,5,184
6627,5,184
6627,5,184
6628,5,183
6628,5,183
6628,5,183
6628,5,182
6628,5,182
6628,5,182
6628,5,182
6628,5,181
6628,5,181
6628,5,181
6629,5,181
6629,5,180
6629,5,180
6629,5,180
6629,5,180
6629,5,179
6629,5,179
6629,5,179
6629,5,179
6630,5,178
6630,5,178
6630,5,178
6630,5,178
6630,5,177
6630,5,177
6630,5,177
6630,5,177
6630,5,176
6630,5,176
6630,5,176
6631,5,176
6631,5,175
6631,5,175
6631,5,175
6631,5,175
6631,5,174
6631,5,174
6631,5,174
6631,5,174
6631,5,173
6632,5,173
6632,5,173
6632,5,173
6632,5,172
6632,5,172
6632,5,172
6632,5,172
6632,5,171
6632,5,171
6632,5,171
6633,5,171
6633,5,170
6633,5,170
6633,5,170
6633,5,170
6633,5,169
6633,5,169
6633,5,169
6633,5,169
6633,5,168
6634,5,168
6634,5,168
6634,5,168
6634,5,167
6634,5,167
6634,5,167
6634,5,167
6634,5,166
6634,5,166
6634,5,166
6635,5,166
6635,5,166
6635,5,165
6635,5,165
6635,5,165
6635,5,165
6635,5,164
6635,5,164
6635,5,164
6635,5,164
6636,5,163
6636,5,163
6636,5,163
6636,5,163
6636,5,162
6636,5,162
6636,5,162
6636,5,162
6636,5,161
6636,5,161
6637,5,161
6637,5,161
6637,5,161
6637,5,160
6637,5,160
6637,5,160
6637,5,160
6637,5,159
6637,5,159
6637,5,159
6638,5,159
6638,5,158
6638,5,158
6638,5,158
6638,5,158
6638,5,158
6638,5,157
6638,5,157
6638,5,157
6638,5,157
6639,5,156
6639,5,156
6639,5,156
6639,5,156
6639,5,156
6639,5,155
6639,5,155
6639,5,155
6639,5,155
6639,5,154
6640,5,154
6640,5,154
6640,5,154
6640,5,154
6640,5,153
6640,5,153
6640,5,153
6640,5,153
6640,5,152
6640,5,152
6641,5,152
6641,5,152
6641,5,152
6641,5,151
6641,5,151
6641,5,151
6641,5,151
6641,5,150
6641,5,150
6641,5,150
6642,5,150
6642,5,150
6642,5,149
6642,5,149
6642,5,149
6642,5,149
6642,5,149
6642,5,148
6642,5,148
6642,5,148
6643,5,148
6643,5,147
6643,5,147
6643,5,147
6643,5,147
6643,5,147
6643,5,146
6643,5,146
6643,5,146
6643,5,146
6644,5,146
6644,5,145
6644,5,145
6644,5,145
6644,5,145
6644,5,145
6644,5,144
6644,5,144
6644,5,144
6644,5,144
6645,5,144
6645,5,143
6645,5,143
6645,5,143
6645,5,143
6645,5,143
6645,5,142
6645,5,142
6645,5,142
6645,5,142
6646,5,142
6646,5,141
6646,5,141
6646,5,141
6646,5,141
6646,5,141
6646,5,140
6646,5,140
6646,5,140
6646,5,140
6647,5,140
6647,5,139
6647,5,139
6647,5,139
6647,5,139
6647,5,139
6647,5,139
6647,5,138
6647,5,138
6647,5,138
6648,5,138
6648,5,138
6648,5,137
6648,5,137
6648,5,137
6648,5,137
6648,5,137
6648,5,136
6648,5,136
6648,5,136
6649,5,136
6649,5,136
6649,5,136
6649,5,135
6649,5,135
6649,5,135
6649,5,135
6649,5,135
6649,5,135
6649,5,134
6650,5,134
6650,5,134
6650,5,134
6650,5,134
6650,5,133
6650,5,133
6650,5,133
6650,5,133
6650,5,133
6650,5,133
6651,5,132
6651,5,132
6651,5,132
6651,5,132
6651,5,132
6651,5,132
6651,5,131
6651,5,131
6651,5,131
6651,5,131
6652,5,131
6652,5,131
6652,5,130
6652,5,130
6652,5,130
6652,5,130
6652,5,130
6652,5,130
6652,5,129
6652,5,129
6653,5,129
6653,5,129
6653,5,129
6653,5,129
6653,5,129
6653,5,128
6653,5,128
6653,5,128
6653,5,128
6653,5,128
6654,5,128
6654,5,127
6654,5,127
6654,5,127
6654,5,127
6654,5,127
6654,5,127
6654,5,127
6654,5,126
6654,5,126
6655,5,126
6655,5,126
6655,5,126
6655,5,126
6655,5,125
6655,5,125
6655,5,125
6655,5,125
6655,5,125
6655,5,125
6656,5,125
6656,5,124
6656,5,124
6656,5,124
6656,5,124
6656,5,124
6656,5,124
6656,5,124
6656,5,124
6656,5,123
6657,5,123
6657,5,123
6657,5,123
6657,5,123
6657,5,123
6657,5,123
6657,5,122
6657,5,122
6657,5,122
6657,5,122
6658,5,122
6658,5,122
6658,5,122
6658,5,122
6658,5,121
6658,5,121
6658,5,121
6658,5,121
6658,5,121
6658,5,121
6659,5,121
6659,5,120
6659,5,120
6659,5,120
6659,5,120
6659,5,120
6659,5,120
6659,5,120
6659,5,120
6659,5,120
6660,5,119
6660,5,119
6660,5,119
6660,5,119
6660,5,119
6660,5,119
6660,5,119
6660,5,119
6660,5,118
6660,5,118
6661,5,118
6661,5,118
6661,5,118
6661,5,118
6661,5,118
6661,5,118
6661,5,118
6661,5,117
6661,5,117
6661,5,117
6662,5,117
6662,5,117
6662,5,117
6662,5,117
6662,5,117
6662,5,117
6662,5,117
6662,5,116
6662,5,116
6662,5,116
6663,5,116
6663,5,116
6663,5,116
6663,5,116
6663,5,116
6663,5,116
6663,5,116
6663,5,115
6663,5,115
6663,5,115
6664,5,115
6664,5,115
6664,5,115
6664,5,115
6664,5,115
6664,5,115
6664,5,115
6664,5,114
6664,5,114
6664,5,114
6665,5,114
6665,5,114
6665,5,114
6665,5,114
6665,5,114
6665,5,114
6665,5,114
6665,5,114
6665,5,113
6665,5,113
6666,5,113
6666,5,113
6666,5,113
6666,5,113
6666,5,113
6666,5,113
6666,5,113
6666,5,113
6666,5,113
6666,5,113
6667,5,113
6667,5,112
6667,5,112
6667,5,112
6667,5,112
6667,5,112
6667,5,112
6667,5,112
6667,5,112
6667,5,112
6668,5,112
6668,5,112
6668,5,112
6668,5,112
6668,5,111
6668,5,111
6668,5,111
6668,5,111
6668,5,111
6668,5,111
6669,5,111
6669,5,111
6669,5,111
6669,5,111
6669,5,111
6669,5,111
6669,5,111
6669,5,111
6669,5,111
6669,5,110
6670,5,110
6670,5,110
6670,5,110
6670,5,110
6670,5,110
6670,5,110
6670,5,110
6670,5,110
6670,5,110
6670,5,110
6671,5,110
6671,5,110
6671,5,110
6671,5,110
6671,5,110
6671,5,110
6671,5,109
6671,5,109
6671,5,109
6671,5,109
6672,5,109
6672,5,109
6672,5,109
6672,5,109
6672,5,109
6672,5,109
6672,5,109
6672,5,109
6672,5,109
6672,5,109
6673,5,109
6673,5,109
6673,5,109
6673,5,109
6673,5,109
6673,5,109
6673,5,109
6673,5,108
6673,5,108
6673,5,108
6674,5,108
6674,5,108
6674,5,108
6674,5,108
6674,5,108
6674,5,108
6674,5,108
6674,5,108
6674,5,108
6674,5,108
6675,5,108
6675,5,108
6675,5,108
6675,5,108
6675,5,108
6675,5,108
6675,5,108
6675,5,108
6675,5,108
6675,5,108
6676,5,108
6676,5,108
6676,5,108
6676,5,107
6676,5,107
6676,5,107
6676,5,107
6676,5,107
6676,5,107
6676,5,107
6677,5,107
6677,5,107
6677,5,107
6677,5,107
6677,5,107
6677,5,107
6677,5,107
6677,5,107
6677,5,107
6677,5,107
6678,5,107
6678,5,107
6678,5,107
6678,5,107
6678,5,107
6678,5,107
6678,5,107
6678,5,107
6678,5,107
6678,5,107
6679,5,107
6679,5,107
6679,5,107
6679,5,107
6679,5,107
6679,5,107
6679,5,107
6679,5,107
6679,5,107
6679,5,107
6680,5,107
6680,5,107
6680,5,107
6680,5,107
6680,5,107
6680,5,106
6680,5,106
6680,5,106
6680,5,106
6680,5,106
6681,5,106
6681,5,106
6681,5,106
6681,5,106
6681,5,106
6681,5,106
6681,5,106
6681,5,106
6681,5,106
6681,5,106
6682,5,106
6682,5,106
6682,5,106
6682,5,106
6682,5,106
6682,5,106
6682,5,106
6682,5,106
6682,5,106
6682,5,106
6683,5,106
6683,5,106
6683,5,106
6683,5,106
6683,5,106
6683,5,106
6683,5,106
6683,5,106
6683,5,106
6683,5,106
6684,5,106
6684,5,106
6684,5,106
6684,5,106
6684,5,106
6684,5,106
6684,5,106
6684,5,106
6684,5,106
6684,5,106
6685,5,106
6685,5,106
6685,5,106
6685,5,106
6685,5,106
6685,5,106
6685,5,106
6685,5,106
6685,5,106
6685,5,106
6686,5,106
6686,5,106
6686,5,106
6686,5,106
6686,5,106
6686,5,106
6686,5,106
6686,5,106
6686,5,106
6686,5,106
6687,5,106
6687,5,106
6687,5,106
6687,5,106
6687,5,106
6687,5,106
6687,5,106
6687,5,106
6687,5,106
6687,5,106
6688,5,106
6688,5,106
6688,5,106
6688,5,106
6688,5,106
6688,5,106
6688,5,106
6688,5,106
6688,5,106
6688,5,106
6689,5,106
6689,5,106
6689,5,106
6689,5,106
6689,5,106
6689,5,106
6689,5,106
7049,5,106
7049,5,106
7049,5,106
7049,5,106
7049,5,106
7050,5,106
7050,5,106
7050,5,106
7050,5,106
7050,5,106
7050,5,106
7050,5,106
7050,5,106
7050,5,106
7050,5,106
7051,5,106
7051,5,106
7051,5,106
7051,5,106
7051,5,106
7051,5,106
7051,5,106
7051,5,106
7051,5,106
7051,5,106
7052,5,106
7052,5,106
7052,5,106
7052,5,106
7052,5,106
7052,5,106
7052,5,106
7052,5,106
7052,5,106
7052,5,106
7053,5,106
7053,5,106
7053,5,106
7053,5,106
7053,5,106
7053,5,106
7053,5,106
7053,5,106
7053,5,106
7053,5,106
7054,5,106
7054,5,106
7054,5,106
7054,5,106
7054,5,106
7054,5,106
7054,5,106
7054,5,106
7054,5,106
7054,5,106
7055,5,106
7055,5,106
7055,5,106
7055,5,106
7055,5,106
7055,5,106
7055,5,106
7055,5,106
7055,5,106
7055,5,106
7056,5,106
7056,5,106
7056,5,106
7056,5,106
7056,5,106
7056,5,106
7056,5,106
7056,5,106
7056,5,106
7056,5,106
7057,5,106
7057,5,106
7057,5,106
7057,5,106
7057,5,106
7057,5,106
7057,5,106
7057,5,106
7057,5,106
7057,5,106
7058,5,106
7058,5,106
7058,5,106
7058,5.8944273,106.44721
7058,5.8944273,106.44721
7058,5.8944273,106.44721
7058,5.8944273,106.44721
7058,5.8944273,106.44721
7058,5.8944273,106.44721
7058,5.8944273,106.44721
7059,5.8944273,106.44721
7059,5.8944273,106.44721
7059,5.8944273,106.44721
7059,5.8944273,106.44721
7059,5.8944273,106.44721
7059,5.8944273,106.44721
7059,5.8944273,106.44721
7059,5.8944273,106.44721
7059,5.8944273,106.44721
7059,5.8944273,106.44721
7060,5.8944273,106.44721
7060,5.8944273,106.44721
7060,5.8944273,106.44721
7060,5.8944273,106.44721
7060,5.8944273,106.44721
7060,5.8944273,106.44721
7060,5.8944273,106.44721
7060,5.8944273,106.44721
7060,5.8944273,106.44721
7060,5.8944273,106.44721
7061,5.8944273,106.44721
7061,5.8944273,106.44721
7061,5.8944273,106.44721
7061,5.8944273,106.44721
7061,5.8944273,106.44721
7061,5.8944273,106.44721
7061,5.8944273,106.44721
7061,5.8944273,106.44721
7061,5.8944273,106.44721
7061,5.8944273,106.44721
7062,5.8944273,106.44721
7062,5.8944273,106.44721
7062,5.8944273,106.44721
7062,5.8944273,106.44721
7062,5.8944273,106.44721
7062,6.7888546,106.894424
7062,6.7888546,106.894424
7062,6.7888546,106.894424
7062,6.7888546,106.894424
7062,6.7888546,106.894424
7063,6.7888546,106.894424
7063,6.7888546,106.894424
7063,6.7888546,106.894424
7063,6.7888546,106.894424
7063,6.7888546,106.894424
7063,6.7888546,106.894424
7063,6.7888546,106.894424
7063,6.7888546,106.894424
7063,6.7888546,106.894424
7063,6.7888546,106.894424
7064,6.7888546,106.894424
7064,6.7888546,106.894424
7064,6.7888546,106.894424
7064,6.7888546,106.894424
7064,6.7888546,106.894424
7064,6.7888546,106.894424
7064,6.7888546,106.894424
7064,6.7888546,106.894424
